fix,rsci_uuid,Barcode No.,Barcode Prefix,Legacy Chemical (CAS) No.,cas 1,cas 2,cas 3,cas 4,cas 5,Chemical Formula,Chemical Name,Ak Notes
,27f77b23-f3dc-44e6-812f-5acf3e99545f,17238,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,6f318b3c-cd61-42e0-890e-33e34dd2b349,17239,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,7db7b031-7a8a-4f64-a36f-9bd645f60e17,17240,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,2e76daf3-5154-4ad1-9ae8-f4f6e1a8ac0e,17241,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,1c2d8583-d91b-4ac6-9f48-f163e8d76948,17242,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,ec9f7c0b-580a-4816-bce5-678fec5367da,12566,WAX,8002-74-2,8002-74-2,,,,,CnH2n+2,(No chemical name provided),
,f6d84143-3880-4799-9ea2-58f08cadbf4d,12577,WAX,8002-74-2,8002-74-2,,,,,CnH2n+2,(No chemical name provided),
,b93bfe57-c2d2-4814-a4c2-06c80ebf6330,12578,WAX,8002-74-2,8002-74-2,,,,,CnH2n+2,(No chemical name provided),
,91d5e0dc-4674-4652-beef-431906d56f68,15258,WAX,8002-74-2,8002-74-2,,,,,CnH2n+2,(No chemical name provided),
,bdcd7541-4cc4-43fb-9d09-a0cb4a23aa76,18255,WAX,8002-74-2,8002-74-2,,,,,CnH2n+2,(No chemical name provided),
,07b4833c-c36b-49ea-b6a3-e2801061aaf2,10608,NRES,8002-75-3,8002-75-3,,,,,,"glycerides of lauric, oleic and palmitic acids",
,5575c7d8-38e9-4562-a81e-34a4529278aa,11397,OIL,8002-75-3,8002-75-3,,,,,,"glycerides of lauric, oleic and palmitic acids",
,9691c30f-8ad7-42f0-b357-cd60db42732c,16894,DYE,8004-87-3,8004-87-3,,,,,C24H28ClN3,(No chemical name provided),
,356952fb-2b47-4829-8ae9-c7e64fb365e5,16988,DYE,8004-87-3,8004-87-3,,,,,C24H28ClN3,(No chemical name provided),
,298a489c-6d6a-4dd1-9397-d50d95360b40,16904,DYE,8004-92-0,8004-92-0,,,,,C18H9NO8S2,"2-(2-Quinolyl)-1,3-indandione disulfonic acid disodium salt",
,1c4f9b96-c88b-448a-9b7f-97466ed55bf2,16956,DYE,8004-92-0,8004-92-0,,,,,C18H9NO8S2,"2-(2-Quinolyl)-1,3-indandione disulfonic acid disodium salt",
,2807ea74-51c7-403e-954f-da81bf674f6d,12495,DYE,8005-33-2,8005-33-2,,,,,C10H14O6-3H2O,(No chemical name provided),
,fca02ff2-ab0c-4423-aa0f-9abe82e8d846,17016,DYE,8005-33-2,8005-33-2,,,,,C10H14O6-3H2O,(No chemical name provided),
,ea6dcb95-34a0-4d65-9edc-3403f62a210f,17017,DYE,8005-33-2,8005-33-2,,,,,C10H14O6-3H2O,(No chemical name provided),
,95d26da8-1f57-4f29-8114-60f63c0b11a6,17018,DYE,8005-33-2,8005-33-2,,,,,C10H14O6-3H2O,(No chemical name provided),
,9b5582e4-6bcd-4687-81d8-3d3f33d18dae,17019,DYE,8005-33-2,8005-33-2,,,,,C10H14O6-3H2O,(No chemical name provided),
,3a2de86b-4a1d-47d1-90b8-93cb6fb671b3,17020,DYE,8005-33-2,8005-33-2,,,,,C10H14O6-3H2O,(No chemical name provided),
,8a045e3d-dbb2-4a61-adba-0f0cc4b50ba8,17021,DYE,8005-33-2,8005-33-2,,,,,C10H14O6-3H2O,(No chemical name provided),
,667eeb5e-b856-437e-b463-e8f37f930126,17022,DYE,8005-33-2,8005-33-2,,,,,C10H14O6-3H2O,(No chemical name provided),
,a1059795-3a7b-453e-b7e5-2f851f9479ef,17023,DYE,8005-33-2,8005-33-2,,,,,C10H14O6-3H2O,(No chemical name provided),
,3a62746b-237b-4554-b837-22090fb70401,19916,WAX,8006-44-8,8006-44-8,,,,,,(No chemical name provided),
,9338618d-ee10-48b8-a3d5-2b1bde6d9043,10751,OIL,8006-54-0,8006-54-0,,,,,,(No chemical name provided),
,069754b9-8b30-4f0f-99c2-a79265a6373d,15036,OIL,8006-81-3,8006-81-3,,,,,,(No chemical name provided),
,d0391d2d-bf1e-4495-9404-d2bfcd46c2a3,11373,OIL,8006-90-4,8006-90-4,,,,,,(No chemical name provided),
,61c11c34-0f13-4210-b0e0-92458d1e8574,11386,OIL,8006-90-4,8006-90-4,,,,,,(No chemical name provided),
,a16d1336-a8d3-4ff5-ab4f-5a9dd4360f70,11730,PIG,8007-18-9,8007-18-9,,,,,,(No chemical name provided),
,2f646e8b-eb52-4c16-9d95-dcca951133db,18806,PIG,8007-18-9,8007-18-9,,,,,,(No chemical name provided),
,c3d0025f-de6f-44dc-83a3-18ed4bdef318,19344,PIG,8007-18-9,8007-18-9,,,,,,Antimony nickel titanium oxide,
,167c084e-4f34-4d80-9dbb-aaac8e38218a,19345,PIG,8007-18-9,8007-18-9,,,,,,Antimony nickel titanium oxide,
,5f012652-367f-45c0-a421-2bdec37e6994,11400,OIL,8007-44-1,8007-44-1,,,,,,(No chemical name provided),
,c7993569-2493-4dbf-82d9-d41f75b0620d,10730,OIL,8007-69-0,8007-69-0,,,,,,(No chemical name provided),
,39be9cce-6f78-4431-8351-350069f6cd67,11405,OIL,8007-69-0,8007-69-0,,,,,,(No chemical name provided),
,a16c6c3e-df42-41fe-8299-0985f65e20f7,11381,OIL,8007-80-5,8007-80-5,,,,,,(No chemical name provided),
,e6f72dd2-32aa-4d76-af66-416704176ab2,11409,OIL,8008-26-2,8008-26-2,,,,,,(No chemical name provided),
,51029da5-66cf-4af9-ae3b-995a5bb40d03,11382,OIL,8008-51-3,8008-51-3,,,,,,(No chemical name provided),
,5d89a6ab-c45d-42a4-803b-0837ac64b353,11387,OIL,8008-51-3,8008-51-3,,,,,,(No chemical name provided),
,f360d563-f8ab-4676-95b4-b7af314d53c7,11380,OIL,8008-56-8,8008-56-8,,,,,,(No chemical name provided),
,aa463726-cd7a-495c-ab2f-960a661a28a3,11385,OIL,8008-56-8,8008-56-8,,,,,,(No chemical name provided),
,65ec9fa8-33b5-4d6f-8403-6267074dabd6,10672,OIL,8008-74-0,8008-74-0,,,,,,"mostly glycerides of linoleic, oleic, palmetic and stearic acids",
,003d14d2-2276-4997-936e-f8cf863ff75b,15037,OIL,8008-74-0,8008-74-0,,,,,,"mostly glycerides of linoleic, oleic, palmetic and stearic acids",
,8681747d-a24f-4dab-bcec-5768d0a6a71a,15041,OIL,8008-74-0,8008-74-0,,,,,,"mostly glycerides of linoleic, oleic, palmetic and stearic acids",
,8cb21535-994c-46da-b811-96c011648b86,11369,OIL,8008-74-0,8008-74-0,,,,,,"mostly glycerides of linoleic, oleic, palmetic and stearic acids",
,1b443106-a42a-43ba-ba7a-8c7eaabd81c4,15604,OIL,8008-74-0,8008-74-0,,,,,,"mostly glycerides of linoleic, oleic, palmetic and stearic acids",
,b073887e-5a9e-451d-9eca-75e519367923,11276,PIG,8011-87-8,8011-87-8,,,,,CoO-ZnO,(No chemical name provided),
,dbd744ab-f230-4f22-8acc-9a2d47ad30ab,11277,PIG,8011-87-8,8011-87-8,,,,,CoO-ZnO,(No chemical name provided),
,d9b9f3ec-db78-4bfa-a76f-c0338e26d687,11278,PIG,8011-87-8,8011-87-8,,,,,CoO-ZnO,(No chemical name provided),
,539a813b-a772-42d6-b1ab-dbfa6b8487da,11279,PIG,8011-87-8,8011-87-8,,,,,CoO-ZnO,(No chemical name provided),
,d446508c-d31a-4563-afec-fe7075baf3cf,11280,PIG,8011-87-8,8011-87-8,,,,,CoO-ZnO,(No chemical name provided),
,2ca3d5a2-1a69-49f0-b358-a5d3588dfaa9,11281,PIG,8011-87-8,8011-87-8,,,,,CoO-ZnO,(No chemical name provided),
,32b67112-bd8e-4fcd-8483-655dcb234e62,11282,PIG,8011-87-8,8011-87-8,,,,,CoO-ZnO,(No chemical name provided),
,c77ef182-51e9-4abf-b5de-8504d30ee2a4,15501,PIG,8011-87-8,8011-87-8,,,,,,(No chemical name provided),
,ed6c7e49-ccf7-4a49-b9ef-c8b2f61bd87a,13121,PIG,8011-87-8,8011-87-8,,,,,CoO-ZnO,(No chemical name provided),
,176a230f-a7f3-490f-b010-d330540dbe7c,18776,PIG,8011-87-8,8011-87-8,,,,,CoO-ZnO,(No chemical name provided),
,293bbb81-cb38-4b35-bd45-4eedc6eb4112,18780,PIG,8011-87-8,8011-87-8,,,,,CoO-ZnO,(No chemical name provided),
,0a3b5406-6f88-412a-a52a-af91b49e8706,18792,PIG,8011-87-8,8011-87-8,,,,,CoO-ZnO,(No chemical name provided),
,432ce0c3-1260-4ab1-a298-464674547395,19262,PIG,8011-87-8,8011-87-8,,,,,,(No chemical name provided),
,8a659019-d398-464d-ac8e-adc0201a25e1,15492,PIG,8012-00-8,8012-00-8,,,,,Pb2Sb2O7,lead-antimony-pyrochlore,
,3097f7b9-2858-4208-82f6-9c60a3479b77,19346,PIG,8012-00-8,8012-00-8,,,,,Pb2Sb2O7,lead-antimony-pyrochlore,
,acd93e2a-2448-4869-9f2e-1d600b0075e9,19347,PIG,8012-00-8,8012-00-8,,,,,Pb2Sb2O7,lead-antimony-pyrochlore,
,da471855-393c-4bfe-bb01-ed79bb7d408f,15281,WAX,8012-89-3,8012-89-3,,,,,,(No chemical name provided),
,9b98b027-5b1e-4cb3-b030-716db469d74c,16319,WAX,8012-89-3,8012-89-3,,,,,,(No chemical name provided),
,8989a5b7-2da0-45c1-9183-1fd6643eb2f4,19908,WAX,8012-89-3,8012-89-3,,,,,,(No chemical name provided),
,87146176-cabb-4027-ae7c-8daef8a97358,19910,WAX,8012-89-3,8012-89-3,,,,,,(No chemical name provided),
,8e2b9a1e-570e-4d0d-a078-1840df58efeb,10652,OIL,8012-95-1 or 8020-83-5,8012-95-1,8020-83-5,,,,,(No chemical name provided),
,f5714fe2-857a-4a2b-a477-7ef9122bbda6,10745,OIL,8013-97-6,8013-97-6,,,,,,(No chemical name provided),
,1d8425cc-b39d-464a-b355-08164578d942,19914,WAX,8015-86-9,8015-86-9,,,,,,(No chemical name provided),
TRUE,03491ffc-7ca7-4722-9b10-9b27a11baa10,19913,WAX,8015-87-9,8015-86-9,,,,,,(No chemical name provided),likely transciption error
,cf5bf07a-a5e0-4b07-824b-fff2b97a304c,11372,OIL,8016-13-5,8016-13-5,,,,,,glycerides of C14-C18 and C16-C22 unsatd. fatty acids,
,1e321866-2576-43a3-bc2f-301408876fc2,11389,OIL,8016-13-5,8016-13-5,,,,,,glycerides of C14-C18 and C16-C22 unsatd. fatty acids,
,cbafc4ab-2699-49cb-a417-7833d2048267,17293,OIL,8016-35-1,8016-35-1,,,,,,primarily glycerides alpha-licanic acid,
,a93c9d14-c650-425d-9624-3113e9743b62,10610,OIL,8016-78-2,8016-78-2,,,,,,(No chemical name provided),
,34448d91-acb8-4723-88d8-c2328defcc20,10722,OIL,8016-78-2,8016-78-2,,,,,,(No chemical name provided),
,62391b20-0db6-4379-9b37-bcece53257cf,10725,OIL,8016-78-2,8016-78-2,,,,,,(No chemical name provided),
,971ade1c-4e2a-4327-9559-43819c70bd6f,10738,OIL,8016-78-2,8016-78-2,,,,,,(No chemical name provided),
,47003101-8f95-4702-a898-229762f15e43,15026,OIL,8016-78-2,8016-78-2,,,,,,(No chemical name provided),
,23fba579-46ba-4888-a31e-5d42957100ee,11887,PIG,8021-99-6,8021-99-6,,,,,,carbon,
,6ce4008e-552d-467e-9fde-dda5bb50ed67,15418,PIG,8021-99-6,8021-99-6,,,,,,(No chemical name provided),
,8374dfe8-de9d-456b-b27e-46c6fcdba6b8,15422,PIG,8021-99-6,8021-99-6,,,,,,carbon,
,fe23e611-e445-4666-b3b7-c0e0e368b2fc,11517,PIG,8021-99-6,8021-99-6,,,,,,carbon,
,ddded7e4-99a8-46bd-bc7d-a9b82aededda,15751,PIG,8021-99-6,8021-99-6,,,,,,carbon,
,51a28d89-b477-42aa-a87d-1478d6f86ef5,19272,PIG,8021-99-6,8021-99-6,,,,,,(No chemical name provided),
,a76b6c5c-79eb-443e-a862-a1b6b30680df,19273,PIG,8021-99-6,8021-99-6,,,,,,(No chemical name provided),
,7399e43c-4c2b-4f80-aec8-8981f2705557,11398,OIL,8024-32-6,8024-32-6,,,,,,"mostly glycerides of linoleic, oleic, and palmitic acids",
,a065cca3-21ee-4921-8013-f54d06afb896,11407,OIL,8024-32-6,8024-32-6,,,,,,"mostly glycerides of linoleic, oleic, and palmitic acids",
,d1c5730c-44c5-4651-ab6c-456471459d0a,20133,FILR,"8031-18-3, 12174-11-7",8031-18-3,12174-11-7,,,,,"Clay mineral attapulgite, magnesium aluminium hydrosilicate",
TRUE,691a0cb4-577c-48e8-b77d-cf4b53e15b96,16907,DYE,80316-29-6,80316-29-6,8005-03-6,,,,,(No chemical name provided),"80316-29-6 likely an old CAS number that should be retained, 8005-03-6 is the new CAS number"
TRUE,0169ba01-141e-4624-bdca-d12467a79532,16959,DYE,80316-29-6,80316-29-6,8005-03-6,,,,,(No chemical name provided),"80316-29-6 likely an old CAS number that should be retained, 8005-03-6 is the new CAS number"
,1fcd58c4-9861-43b6-ae01-a1c88db9236d,19342,PIG,8048-07-05 and 7727-43-7,8048-07-5,7727-43-7,,,,,Cadmium zinc sulphide and Barium sulphate,
,f4966eef-1952-4336-9958-6c544e5999e8,19343,PIG,8048-07-05 and 7727-43-7,8048-07-5,7727-43-7,,,,,Cadmium zinc sulphide and Barium sulphate,
TRUE,45880eb9-db7a-4d04-988a-1320d3cc9c63,19378,PIG,8048-07-05 and 7727-43-7,12626-36-7,,,,,,Cadmiumsulfoselenide,8048-07-05 and 7727-43-7 are wrong CAS numbers for this. CAS number for Cadmium sulfoselenide is 12626-36-7. 
,d9617b23-f349-4e1b-b4cb-57db4e1b10e6,15497,PIG,8048-07-5 + 7727-43-7 + 147-14-8,8048-07-5,7727-43-7,147-14-8,,,,Pigment Yellow 35 (45.00%) + Pigment White 21 (52.00%) + Pigment Blue 15:3 (3.00%),
,2f5fad99-de88-4306-9cac-d21871dafc7d,15499,PIG,8048-07-5 + 7727-43-7 + 147-14-8,8048-07-5,7727-43-7,147-14-8,,,,Pigment Yellow 35 (23.00%) + Pigment White 21 (60.00%) + Pigment Blue 15:3 (17.00%),
,e12c0d02-fa2f-41d2-8c92-7f42864ec70d,19325,PIG,"8048-07-5, 7727-43-7  and 147-14-8",8048-07-5,7727-43-7,147-14-8,,,,(No chemical name provided),
,0f45aebf-0dbd-42c8-8767-c8ed6ed31069,19326,PIG,"8048-07-5, 7727-43-7  and 147-14-8",8048-07-5,7727-43-7,147-14-8,,,,(No chemical name provided),
,91419c8c-688a-4dbb-8891-0792bbc3875c,16849,DYE,81-54-9,81-54-9,,,,,C14H8O5,"1,2,4-trihydroxyanthraquinone",
,2135e799-9f1d-4489-8185-655106ef86eb,16784,DYE,81-61-8,81-61-8,,,,,C14H8O6,"1,2,5,8-Tetrahydroxy-9,10-anthrachinon",
,deb4dcf2-00cb-4361-b96b-cf248739989b,16767,DYE,81-64-1,81-64-1,,,,,C14H8O4,"1,4-dihydroxyanthraquinone",
,abafbfe6-38b6-4477-9a26-720bbf8e36a2,10900,DYE,81-88-9,81-88-9,,,,,C28H31N2O3.Cl,"9-(2-Carboxyphenyl)-3,6-bis(diethylamino)xanthylium chloride",
,6ffa65c0-ae79-47e9-9d10-6aeb520a417a,16900,DYE,81-88-9,81-88-9,,,,,C28H31ClN2O3,tetraethylrhodamine,
,7d60da3f-f3e7-4eda-9580-01443514044c,16952,DYE,81-88-9,81-88-9,,,,,C28H31ClN2O3,tetraethylrhodamine,
,8a74b293-3a5d-4977-9c65-caa97b0bb9e5,19311,DYE,81-88-9,81-88-9,,,,,C28H31ClN2O3,(No chemical name provided),
,4760145f-5930-4acb-bdda-84bcb19d8291,16846,DYE,82-08-6,82-08-6,,,,,C30H28O8,(No chemical name provided),
,17a8bb7d-e80f-4c45-8f22-70e845cee0a5,12525,DYE,83-72-7,83-72-7,,,,,C10H6O3,"2-Hydroxy-1,4-naphthalenedione",
,cf9459d9-c365-46f1-ad8a-ec2888ffff40,15540,DYE,83-72-7,83-72-7,,,,,C10H6O3,"2-Hydroxy-1,4-naphthalenedione",
,d184a7d2-572d-45ff-b14e-c56c6bc58e57,16790,DYE,83-72-7,83-72-7,,,,,C10H6O3,"2-Hydroxy-1,4-naphthoquinone",
,bd8858d1-a452-4a4b-819b-509112368237,17160,DYE,83-72-7,83-72-7,,,,,C10H6O3,"2-Hydroxy-1,4-naphthalenedione",
,f73ac97e-c05d-4f45-9c4c-f27b03114ba2,17161,DYE,83-72-7,83-72-7,,,,,C10H6O3,"2-Hydroxy-1,4-naphthalenedione",
,7b0f6a3e-1144-4848-88d8-3d2f50ff787e,17162,DYE,83-72-7,83-72-7,,,,,C10H6O3,"2-Hydroxy-1,4-naphthoquinone",
,ef40cb1c-39a3-4c2c-b07f-6b85f355e47b,16774,DYE,84-60-6,84-60-6,,,,,C14H8O4,"2,6-Dihydroxyanthraquinone",
,60b5a2ce-3d3a-4aa5-8da0-ca5f45129a58,16852,DYE,846-70-8,846-70-8,,,,,C10H6N2O8S.2Na,"2,4-Dinitro-1-naphthol-7-sulfonic acid, disodium salt",
,41bd7f8f-bcf7-479d-a3e4-8348b0501e09,16994,DYE,846-70-8,846-70-8,,,,,C10H6N2O8S.2Na,"2,4-Dinitro-1-naphthol-7-sulfonic acid, disodium salt",
,a6d1e922-4e5a-49c9-b6d3-adc31cb17c7c,16791,DYE,84-79-7,84-79-7,,,,,C15H14O3,(No chemical name provided),
,66089aa9-3bed-4e3b-9365-ca36146fd68f,17141,DYE,84-79-7,84-79-7,,,,,C15H14O3,(No chemical name provided),
,d15f05aa-fd05-47d3-acab-69b2fbe609f5,17142,DYE,84-79-7,84-79-7,,,,,C15H14O3,(No chemical name provided),
,04f6b482-fd2a-4f0f-a408-7165d01fe1bc,19850,VARN,85029-58-9,85029-58-9,,,,,,(No chemical name provided),
,c084ed03-e685-493b-ad50-2d0ce0805f30,20061,DYE,85408-46-4,85408-46-4,,,,,,1:2  Chromkomplex,
,252e0122-9876-4dba-8de7-ee1e4f46c930,16829,DYE,860-22-0,860-22-0,,,,,C16H10N2O8S2-.2Na,(No chemical name provided),
,95cbdb28-1c77-4da3-9e8a-a85be8080c3e,16834,DYE,860-22-0,860-22-0,,,,,C16H8N2Na2O8S2,"5,5'-disulfonic acid disodium salt",
,9eec4d39-fbc0-469c-a521-21d1f23052f6,16914,DYE,860-22-0,860-22-0,,,,,C16H8N2Na2O8S2,"5,5'-disulfonic acid disodium salt",
,66e4e8aa-de6f-4d48-be21-270068469f5e,16966,DYE,860-22-0,860-22-0,,,,,C16H8N2Na2O8S2,"5,5'-disulfonic acid disodium salt",
,03e3e64a-1b4d-49b4-8b24-fbe7e773e265,17038,DYE,860-22-0,860-22-0,,,,,C16H8N2Na2O8S2,"5,5'-disulfonic acid disodium salt",
,99586473-317c-44f9-8b00-766473d12c33,17039,DYE,860-22-0,860-22-0,,,,,C16H8N2Na2O8S2,"5,5'-disulfonic acid disodium salt",
,08a7d76b-25dc-4981-86fb-822cd681bb02,17040,DYE,860-22-0,860-22-0,,,,,C16H8N2Na2O8S2,"5,5'-disulfonic acid disodium salt",
,6d95b41a-4ddc-4e82-94af-42f88bbf43ac,17041,DYE,860-22-0,860-22-0,,,,,C16H8N2Na2O8S2,"5,5'-disulfonic acid disodium salt",
,07c2e56c-a148-4f3c-973e-7cf70632c1fa,17042,DYE,860-22-0,860-22-0,,,,,C16H8N2Na2O8S2,"5,5'-disulfonic acid disodium salt",
,1dd7605c-244f-4a3d-9cee-1a60819c3046,20068,DYE,860-22-0,860-22-0,,,,,C16H10N2O2,Indigotin,
,53f5e858-3e24-4030-b0ef-9c3eac6d2bdf,16851,DYE,887-79-6,887-79-6,,,,,C10H6N2O5,"2,4-Dinitro-1-naphthol",
,b8c16732-eb35-4d74-8ca5-d54da30aa1e5,16993,DYE,887-79-6,887-79-6,,,,,C10H6N2O5,"2,4-Dinitro-1-naphthol",
,c186c03b-bae3-4617-a60f-a3c0d5df930c,16850,DYE,88-89-1,88-89-1,,,,,C6H3(NO2)3O,"2,4,6-trinitrophenol",
,ae2c5b7a-11a8-4a0e-b1ff-e6d13929cc4e,16992,DYE,88-89-1,88-89-1,,,,,C6H3(NO2)3O,"2,4,6-trinitrophenol",
,9ad61503-d9ca-45a6-b1a5-7f10f65ca665,20114,NRES,9000-14-0,9000-14-0,,,,,,(No chemical name provided),
,d7c26b64-5e00-43c4-8d39-2bec3c131d27,15311,NRES,9000-16-2,9000-16-2,,,,,,Alpha- and beta-resin fractions of damarolic acid and terpenic essential oils,
,8786e280-4b22-4f6d-8a74-de6a998d15b3,15312,NRES,9000-16-2,9000-16-2,,,,,,Alpha- and beta-resin fractions of damarolic acid and terpenic essential oils,
,49a6b329-7dcc-49bd-a557-b911641869a3,16308,NRES,9000-16-2,9000-16-2,,,,,,Alpha- and beta-resin fractions of damarolic acid and terpenic essential oils,
,266c6f6b-f78d-470c-8789-0ffb97e3e537,12508,DYE,9000-19-5,9000-19-5,,,,,,(No chemical name provided),
,dbcd80b6-997d-4abb-98c3-5ae0ba596275,12529,DYE,9000-19-5,9000-19-5,,,,,,(No chemical name provided),
,c55b5f5e-abca-4636-8bfd-807c629a0d92,12538,DYE,9000-19-5,9000-19-5,,,,,,(No chemical name provided),
,133c9183-9a3c-40f6-9fcf-bddfcead5c6f,14811,DYE,9000-19-5,9000-19-5,,,,,,(No chemical name provided),
,e3ab715c-63ba-449a-9ad0-38cedb956c33,15048,DYE,9000-19-5,9000-19-5,,,,,,(No chemical name provided),
,9ea61c95-92cd-479c-bee4-90e3799f06f3,15687,DYE,9000-19-5,9000-19-5,,,,,,(No chemical name provided),
,c426f469-13f8-4521-9fb8-50f5ed3ba8f9,17622,DYE,9000-19-5,9000-19-5,,,,,,(No chemical name provided),
,cc4bf76c-9fa6-4d43-9880-3a94dd3b2f0d,12521,DYE,9000-25-3,9000-25-3,,,,,,morelloflavone (70-80%),
,4f5a0f5c-df64-4aa3-b2a8-e2fa9d3da1d9,15719,DYE,9000-25-3,9000-25-3,,,,,,morelloflavone (70-80%),
,19bb6ac7-258f-4376-b357-a88071b3963a,17150,DYE,9000-25-3,9000-25-3,,,,,,morelloflavone (70-80%),
,b671f140-aec7-4ae8-9a3f-5b814298303c,15153,GUM,9000-30-0,9000-30-0,,,,,,(No chemical name provided),
,d6320534-e217-42aa-8be0-65beca356087,15157,GUM,9000-30-0,9000-30-0,,,,,,(No chemical name provided),
,db8f47e1-d532-4d56-b68c-efab5e36c8c0,15188,GUM,9000-30-0,9000-30-0,,,,,,(No chemical name provided),
,3472350d-ce8a-47b5-b302-564eac582f40,15204,GUM,9000-30-0,9000-30-0,,,,,,(No chemical name provided),
,b3a3e7c2-874a-4676-b110-ce7ace4e9452,15208,GUM,9000-30-0,9000-30-0,,,,,,(No chemical name provided),
,48698071-6ed1-468f-b488-b39eb45f5944,15212,GUM,9000-30-0,9000-30-0,,,,,,(No chemical name provided),
,848c6a00-a8d9-4288-b2d1-73c4038929b4,15217,GUM,9000-30-0,9000-30-0,,,,,,(No chemical name provided),
,96d47e4d-0e5d-4059-b37b-ae82bf7a221d,10760,GUM,9000-30-0,9000-30-0,,,,,,(No chemical name provided),
,48b29e45-7e5d-4c6d-9ee4-c74d0648e4cf,16294,GUM,9000-30-0,9000-30-0,,,,,,(No chemical name provided),
,ba1d40b4-6fa3-4747-9917-1fd7c192ff8b,16295,GUM,9000-30-0,9000-30-0,,,,,,(No chemical name provided),
,01f745c0-e89d-4ebf-ae78-efabe4e04e9b,11161,NRES,9000-45-7,9000-45-7,,,,,,(No chemical name provided),
,304eb5aa-b840-48ae-a5cb-d83779d02fa9,11193,NRES,9000-45-7,9000-45-7,,,,,,(No chemical name provided),
,ea149e66-8127-4376-b5e0-9bf55e608a21,11200,NRES,9000-45-7,9000-45-7,,,,,,(No chemical name provided),
,509498f8-5c0d-4caa-bb02-de82ff5229d5,12867,NRES,9000-45-7,9000-45-7,,,,,,(No chemical name provided),
,83ed5fbd-8631-4012-ade9-5491ef9389d7,12870,NRES,9000-45-7,9000-45-7,,,,,,(No chemical name provided),
,e4fb7017-9972-4642-9b3f-68555ba0bc76,15317,NRES,9000-45-7,9000-45-7,,,,,,(No chemical name provided),
,743cb6c2-2eb7-4a21-8f86-2ec9803b747a,15335,NRES,9000-45-7,9000-45-7,,,,,,(No chemical name provided),
,84e12213-9905-4367-9ad5-e777452541d2,12609,NRES,9000-45-7,9000-45-7,,,,,,(No chemical name provided),
,90e8519c-f843-4b5a-b9d8-a5650778bf47,16224,NRES,9000-45-7,9000-45-7,,,,,,(No chemical name provided),
,c532b547-2859-49df-a395-6ddee335128a,11046,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,fee83430-1a76-4af6-8432-96b80ae6bc3f,11126,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,34a79c12-3b9c-4f06-93e0-7c879b0cacf2,11127,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,48038b0f-9745-421d-a4fd-c3f047a8c46e,11128,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,34cd4dea-ee1d-4fc7-86e4-ebae9e35d1aa,11179,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,34b96be6-068f-4d2e-b05a-f0c0266c878f,11180,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,6bacb88f-58f8-4d47-a87d-2e5024e03690,11181,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,3d38c7ca-45a0-44af-a911-8d884a3a184b,12675,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,d5af05fa-2a78-4390-a6c7-eb379c9214af,12707,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,800f80b1-5454-45fb-8e48-0b6b972bb812,12709,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,c2977bfc-32c6-47ec-bf18-ac677113a968,12732,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,1dccab5f-2468-4236-b3cc-d23afd7f140f,12738,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,aeddca7c-7cc9-4507-8cfd-ead3eda6ea74,12745,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,edceb601-cfc6-4514-b224-86be83d2a6aa,12754,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,037d8de3-4637-400f-b566-f1dd47b0a31e,12755,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,4664905b-d0b0-4b8e-80d1-ef4068912ca9,15155,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,eb0899ff-685c-4fbe-b0ee-2e32e9b92be2,15161,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,74d7f782-2802-4a1c-91b0-c2f15d097496,15173,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,1dbc9884-8739-4139-a11d-41318380b2e7,15176,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,d87e6c69-a535-4634-9521-6e6242f293e6,15178,GUM,9000-65-1,9000-65-1,,,,,,"Contains L-Arabinosis, D-Galactosis, L-Rhamnosis and D-Glucoronic acid in the ratio 3:3:1:1",
,bf43ca48-e67c-4c6f-a2c8-1cfe748ba1d0,15181,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
,b49719ad-518c-4896-83b4-85c340db1f24,15191,GUM,9000-65-1,9000-65-1,,,,,,(No chemical name provided),
