rsci_uuid,set_uuid,Acquisition Date__begin_of_the_begin,Acquisition Date__end_of_the_begin,Acquisition Date__begin_of_the_end,Acquisition Date__end_of_the_end,acq_by_person_1_uuid,acq_by_person_2_uuid,acq_by_group_1_uuid,acq_by_group_2_uuid,acq_from_group_1_uuid,acq_from_group_2_uuid,acquisition_note,acquisition_type
78743f92-a7d6-4c62-8817-44870a43a5e7,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-10-01,2006-10-01,2006-10-31,2006-10-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,2c536ba3-8a99-401f-88e4-92c38f1cd8a7,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
26cf4c97-0ccc-4beb-b8da-d10e1cbc3db7,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-10-01,2006-10-01,2006-10-31,2006-10-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,ca6a4e2f-f6e7-4ea6-be46-c7caa2b1862f,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
cbb164e3-8416-48ba-89dd-3bdc5345eb4c,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-01-31,2006-01-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,67c06ef7-1ced-440d-bcf3-1127a52ec294,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
4b77e513-f519-46e9-a561-94f5e4d82a76,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-10-01,2006-10-01,2006-10-31,2006-10-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,a59b1b56-fa5c-45ed-a886-26b782d026e5,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
b9d84160-7127-4bb2-a294-07f07e48899e,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-10-01,2006-10-01,2006-10-31,2006-10-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,a59b1b56-fa5c-45ed-a886-26b782d026e5,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
95e230f8-4c98-498e-9637-af76b7c24257,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-10-01,2006-10-01,2006-10-31,2006-10-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,84c8f26e-1ee7-435a-afef-3482ee417735,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
ac14c6a3-1711-4af2-bc13-5a1165238c09,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-10-01,2006-10-01,2006-10-31,2006-10-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,84c8f26e-1ee7-435a-afef-3482ee417735,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
f1b37f2a-515e-4626-9c1e-0d464d8c2a0c,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-10-01,2006-10-01,2006-10-31,2006-10-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,84c8f26e-1ee7-435a-afef-3482ee417735,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
1bf2b6bf-186b-4f34-b6e2-363131b51783,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-10-01,2006-10-01,2006-10-31,2006-10-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,edb48f26-cafc-4fb4-9ed8-0ab6e6bb0f92,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
33ef5c70-c304-4067-b18b-717269bf6af7,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-10-01,2006-10-01,2006-10-31,2006-10-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,84c8f26e-1ee7-435a-afef-3482ee417735,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
b2f670e1-0863-41ff-8225-a97958458e7c,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-10-01,2006-10-01,2006-10-31,2006-10-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,ca6a4e2f-f6e7-4ea6-be46-c7caa2b1862f,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
2a594a00-cdb0-4cf6-81a3-62b1c02de8ae,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-11-01,2006-11-01,2006-11-30,2006-11-30,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,06d1ca85-694d-47bf-b63b-fd3f25e3edd6,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
12ec3d5e-509c-4d60-a80d-2dfe2d3834a5,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-10-01,2006-10-01,2006-10-31,2006-10-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,c68361b8-6f90-4a7e-b5ec-6e4e766fc824,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
298b2222-158b-46de-8efe-97940757bb66,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-03-15,2006-03-15,2006-06-20,2006-06-20,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,08ef3604-caab-4666-a9b0-372f3a25c747,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
da67af2b-c34e-4f1c-b2a1-f070f2fd2274,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-02-15,2006-02-15,2006-02-15,2006-02-15,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,e0916045-0662-486a-ad0a-c424fdbb6567,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
d274a401-dc9b-4b40-9fdb-e01311687910,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-02-15,2006-02-15,2006-02-15,2006-02-15,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,e0916045-0662-486a-ad0a-c424fdbb6567,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
ac8b7eae-419e-4d05-9cb3-6e40481706aa,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-10-01,2006-10-01,2006-10-31,2006-10-31,93ac1f93-b1db-4b9a-af73-a964a0e97977,,,,2c536ba3-8a99-401f-88e4-92c38f1cd8a7,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
39e6df05-1fc6-419e-8af3-4b67fb227465,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
02920d74-1517-4b5a-ba2c-3cdf2b8548b3,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
7d2b922f-c23d-490e-a9ac-6a8c233be889,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
b35577f8-a197-4692-b22d-ca19f0f1ff4f,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
20aae734-1c39-48d8-9eb2-6524905c3f74,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
f67bbcc7-0172-4c8f-8ce3-ca0afc72595f,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
5e129d3e-2853-4ee7-84b4-396ead3bba1c,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
0c38b011-29c9-4c56-8394-40682795a89c,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
8f33b661-03c6-4153-addf-cebc9c3543ef,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
b6153cbe-328a-4a36-b8bc-a8f25a781022,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
ec95ec70-5e22-4446-81c2-4cd4d3134a27,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
6f986ac0-0823-4491-bd20-b4365f9e8159,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
5d4be241-3fd6-4947-8970-4f8c47c78262,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
65f23343-3a2a-4087-b15f-dc1b92d227d9,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
81959ac0-a108-4d7f-9b1e-de294a4614e3,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
8457d90c-6824-467a-a7ed-c9b4c66d83fc,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
eb29c003-8a9b-46ad-80a7-91976c3e5119,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
d7a40864-5004-4b13-8e7d-6c420962d862,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
999fdc84-b5ab-4cbb-bb13-6ac28466eec2,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
a3f45fd2-c991-4898-836d-3c5e2dbaed17,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
a0a464fa-b98b-42cb-91ed-af13ca4c2b18,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
f5b636f9-0785-4278-a2a3-e5a3150e40ee,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,2006-01-01,2006-01-01,2006-12-31,2006-12-31,6c89e09b-d453-4fc9-ab07-bbcd8e0ab6d1,,,,4d884ca1-983e-4c62-ab4e-24e31a75f374,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
