rsci_uuid,Fire Safety,Health Safety,Other Safety,Reactivity Safety,group_uuid,fire_safety_value_uuid,health_safety_value_uuid,other_safety_value_uuid,reactivity_safety_value_uuid
7839551a-d33f-4598-b530-3a6303bbfb2d,,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
910d216d-628a-4e05-a8c8-8ea3d1ba59be,,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
f75b6d76-f942-43c8-a6f7-16fec43cc2a4,,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
f609ed6f-5e07-412b-a4b1-3fb4718f3e3a,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
0f9f2380-e427-465c-a9e8-b52d1a87c7ef,,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
0f0d1181-3534-4d9e-aa21-24136deeabac,,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
a794bf17-e264-4d0b-8014-5e8e67299044,,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
172bc576-0ad6-4d43-a298-195cdbf14959,,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
f97a54e5-5bfb-4d32-be36-6e774070b2e7,,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
fabfa213-61c3-4876-ac21-97cc43757076,,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
6b19fbd2-d580-4b6a-a8e6-7df70d0a026c,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
d045fe5d-f233-4fea-a7b4-1e1403ad05a3,0.0,3.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,c5bf3543-f3a4-4050-bf90-9ee01f143773
2b827a0f-a8ae-4ff1-ae63-148aaedf0049,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
613bdef3-d68e-4345-b81a-a85358c7486b,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
e23736b5-237d-40d8-b9c4-39a4d56e25c9,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
8ad4aadb-655a-4a92-bed6-a74c216151de,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
35bdfaed-f7b6-465a-895c-b7444b556ee2,,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
b073887e-5a9e-451d-9eca-75e519367923,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
dbd744ab-f230-4f22-8acc-9a2d47ad30ab,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
d9b9f3ec-db78-4bfa-a76f-c0338e26d687,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
539a813b-a772-42d6-b1ab-dbfa6b8487da,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
