resourceinstanceid,graphid,graphpublicationid,principaluser_id,tileid,fire_safety_classification_classification,nodegroupid,related_objs,health_safety_classification_classification,reactivity_safety_tileid,reactivity_safety_general_safety_classification_classification,reactivity_safety_nodegroupid,reactivity_safety_related_objs,general_safety_classification_classification
b0b56a4b-4952-474c-8712-309494c0acb4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,bbf65674-e24b-4709-9cce-d73f7d4399b9,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""98311b65-a0d2-4c8a-8a25-4cbeeaa789ea"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,4f37451a-736e-4fe7-9191-67c3d1a85e95,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""01bd1e01-2092-49f8-9229-f44193ac5e9d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
143e1876-bf93-4f41-bf76-f742eb9339c3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c8fe5a49-3020-4df1-8b4d-ea216d4b882b,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""de99a48b-17b4-4d79-8df4-fc2073f003bf"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,7b1d7bb2-1593-48f4-b50f-e4817ec1257a,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a93739a6-ad0f-47a3-982e-67c46ccc3053"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
d7a16a18-211b-46ff-a64d-11f7ec455e0f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c039a47d-98b2-4fd9-8a1f-a8914b83c841,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a09b385e-c6e9-4bf6-9457-92215c61b368"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,e8ce1af3-3232-42bb-8acf-356fff9dd9c7,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d3ecbf1c-f4f8-4c7f-ad48-3bcee0f271c5"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
268ac590-6255-4dc9-ab63-6fc617651f22,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1b657218-cd15-4dd0-85bd-15d02cafd005,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e95d5510-c709-4461-8172-a973bf5b4531"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,7d566e85-df8f-44fb-8a62-a26c873fe43b,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""12443f5b-336a-4752-9a45-ae1b359487c8"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
a4a94a55-bd7a-4119-977c-bf66f3e125ea,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f8aad144-ea87-4a20-9444-e00406132ea5,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e9f0e011-bd6f-4fa1-8e5c-5654b427e926"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,3c3ca473-917a-4c21-9ea1-7b49c21aa7d5,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""32ec2fcb-1a67-4737-8e01-5535cf92c69e"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
0eb1c9d8-b94e-45e4-804e-0b185bf94cc5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2afc5e26-6bae-4c06-9b24-f3eeaf1ddcf3,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""96e64df9-b714-4205-a45d-1884ea8ad6ac"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,34c32942-82df-424f-a21a-3e2b4e564878,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f057d8ec-dcda-4a1a-9074-0d503e158845"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
3410adc8-51fd-4e6f-ab8a-d324960e48c1,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c1368ef9-a621-4bf0-9784-3aa144bd3376,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e4e8b237-76ed-4229-962a-9cba2443d78b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,6b9b0c11-bc62-4e72-a2f8-13b3fdf968db,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""9e1a0885-c0bd-4ed0-bec6-a4f2e1d950cd"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
4feb836e-3247-4b04-80f2-7c91ad632e8e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0ac16804-725c-4a8e-b07e-f796dc1e4a32,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""b28b09eb-848f-41b9-8868-72b3d0384d17"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,1030a688-f777-4b0e-88cc-f773c103d40f,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c15dd880-4776-4f69-beea-9e98f8f96010"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
16f0c584-50be-4031-9d64-d8511e4de25f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a7bfcc2d-e254-4b3e-a56e-67feb0af3274,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""354d5847-001e-44d8-9f07-05a66422ddfb"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,b52c2ed2-cccc-4d45-8538-3998ed9b6327,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""17d53493-441f-4c98-976f-00fa2098f25b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
edaa47e7-8751-40a0-88dc-86a809f63723,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d425d383-af70-4cba-b505-0a91322e68c1,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c4607056-f857-4482-8f06-0fc1d799686f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,d8e70f8b-26bf-4ce9-9436-33123a5075ea,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""107a971b-1c66-4712-a906-1de009ed1bf4"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
965d7040-3f75-482c-a391-4729c0ab4eaa,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2a4b2cd6-5e69-4824-ab12-de20fb563c9b,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""384f6353-a7be-46c5-8d95-0d28bc39e5c9"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,89c31bb6-2506-4ead-a107-26521eea1f32,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""54128cdb-35c4-4db5-9777-287c97669650"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
0bd9476f-c7ed-4028-a330-6532ffa323cc,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d8629a5f-2e35-44ee-8f32-613f78233305,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""498594f9-a44d-4c65-97d3-47c8482001d0"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,5e1a900e-2ded-4c4d-8a03-43d9f56b3327,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""73bdac6c-1689-4cf4-aea1-6512debdd9cd"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
a36ce9c3-0ed0-40d9-8a85-d9daeb3084c4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3c0c7d78-3c46-4a23-9d2a-47dd2409216c,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""88a9d891-c5f5-4f66-96e4-ab3d27a83330"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,1a1c2d04-d3fa-4878-bcbf-ca7ca8f7afd5,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""3c4c5f4b-14dd-4e69-8a66-2059e20de7cf"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
18148388-d144-44ab-bd14-23b6b3442e1b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,62a272c8-a89f-43e9-855c-b2eda5b5239c,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""89a7ec48-c32a-44f5-b441-8e33454b36c5"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,1958fd66-23fb-454e-8495-8b1a053aeea5,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""72acfca1-3601-458a-b14b-b259e493dc51"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
d4f4b40a-479e-4bc7-872f-3c44c7a27b70,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,15467e6b-5c34-4663-8864-20dd8f9b59ef,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""4186ae7a-1d5f-49fe-a5f2-3141f9643943"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,402cd398-d304-42f9-8333-9e07b78a3a5a,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a5875799-dae8-46a4-812d-e03cc2e36f48"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
7d1b9685-f1db-4569-b1f7-ae4af2e41a03,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0340c73a-e435-4304-a166-37d6694a2a98,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""5578ceb9-135d-423d-847b-c085825afbc7"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,865fc2fb-201b-48d8-9edb-f289036b7b51,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""93533c69-c3a0-4f89-bafd-9ffc53664e67"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
34687052-1fc7-4791-a083-2716d3f1c59c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8186a275-a986-4672-b1e3-7b76c4832950,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""cbfd3cf8-f54f-46a5-9f05-e740b9f9755a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,f9966c96-716e-461f-84d7-984f721da9fd,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""63780989-6837-4022-af90-c7932fac1bc6"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
9a7a281c-7a48-43f7-a926-c2bd3d022ce8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,82c128bf-0bb3-4958-8307-0b6f3c6af555,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""41d7f0ff-3adf-49af-a3c7-1a3047f4657b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,88459bae-8d99-48c9-b1d1-55a6ae3d5880,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e096fdeb-4e17-4ac0-86c1-ca48b4471dc1"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
149b33f1-a5cf-4f36-bd98-24d459113f60,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a3ec9fd2-bee8-4751-8b4a-9a213197f8ee,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""fd033ce8-04f2-47ff-8d35-bc9db2d668f6"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,8896ce51-fce0-43cb-a53e-05e4fb47f1b5,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""60b23f93-05ef-4818-a40f-b6b92166fa64"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
1dfbccdb-ce91-4118-94f6-c764092f5740,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3c1ad567-a411-4e2e-9f6d-97051b2a62f0,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2f058546-f5b8-481a-9aa4-ea85d66f081f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,724e4dff-fdf7-4fe6-a50d-5869dbda7968,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""b0749daa-0cfe-49b8-a351-a65318947600"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
c1e1e0df-c696-4405-b678-d87688229e8d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0c540633-4288-4aab-9607-77f76c5b8f01,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e2241ea9-0e86-4b18-b9ab-fefa7583ef87"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,54599870-fba0-480d-8681-61a6a3264669,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""04c2cf36-fb9f-4344-94b5-0095e25bbffb"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
ce005589-aabb-49b8-a24c-8b9b7aae5756,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a735c9f2-f77d-460e-b432-f93676be42d9,b1e26e3a-b178-4e51-8ae1-261a9937a099,bda25802-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2c376c60-7202-496a-a2e2-8f731670e90b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",32ee5079-c1a0-4528-b2b9-a8559cce25e4,2e907f46-8141-4cbf-8522-912e3a0647e3,d4bc692c-954e-4615-bdc6-f65fa9f01a47,bda4e2d4-d376-11ef-a239-0275dc2ded29,"[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""4e09ca77-ad64-48b2-9e34-93ca6436cbcf"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",
